col0,col1,col2,col3,col4
V* EH Cep,Iris Nebula,Cepheus,12.16,-2.33
2MASS J05042542-7049302,Large Magellanic Cloud,Mensa,16.41,0.276
2MASS J05060527-6956348,Large Magellanic Cloud,Mensa,16.49,0.214
2MASS J05064520-7010419,Large Magellanic Cloud,Mensa,19.28,0.075
2MASS J05080923-7005116,Large Magellanic Cloud,Mensa,20.778,0.358
2MASS J04545209-7107477,Large Magellanic Cloud,Mensa,16.69,0.416
2MASS J04573049-7036575,Large Magellanic Cloud,Mensa,21.08,-0.133
2MASS J04533640-6958110,Large Magellanic Cloud,Mensa,20,0.062
2MASS J04515924-6957451,Large Magellanic Cloud,Mensa,16.5,-0.153
2MASS J05022188-6958160,Large Magellanic Cloud,Mensa,16.44,-0.273
2MASS J05071919-7057337,Large Magellanic Cloud,Mensa,17.08,0.294
2MASS J05020421-7013382,Large Magellanic Cloud,Mensa,16.37,-0.116
2MASS J05013610-7055138,Large Magellanic Cloud,Mensa,20.01,0.231
2MASS J04590254-6954074,Large Magellanic Cloud,Mensa,18.91,-0.587
