col0,col1,col2,col3,col4,col5,col6,col7
Messier 82,3.61,J2000.0,[CHM2007] HDC 552,Ursa Major,0.00073,231,69.6797028
Holmberg IX,3.85,J2000.0,M81 Group,Ursa Major,0.000213,53,69.04611
NGC 3077,3.8,J2000.0,M81 Group,Ursa Major,0.00004,-7,68.7337656017127
Messier 82,3.61,J2000.0,M81 Group,Ursa Major,0.00073,231,69.6797028
Pegasus Dwarf Irregular Galaxy,0.97,J2000.0,[TSK2008] 222,Pegasus,-0.000612,-184,14.74306
NGC 7752,68.99,J2000.0,NGC 7752 and NGC 7753,Pegasus,0.016918,5017,29.4589361
Pegasus Dwarf Irregular Galaxy,0.97,J2000.0,Local Group,Pegasus,-0.000612,-184,14.74306
GR 8,2.19,J2000.0,[TSK2008] 229,Virgo,0.0007,216,14.2168714213933
IC 3617,15.07,J2000.0,[T2015] nest 100002,Virgo,0.00695,2072,7.964772
IC 3591,11.27,J2000.0,Virgo Cluster,Virgo,0.005444,1634,6.925906
IC 3617,15.07,J2000.0,Virgo Cluster,Virgo,0.00695,2072,7.964772
IC 3710,16.7,J2000.0,Virgo Cluster,Virgo,0.00329,985,12.114181
GR 8,2.19,J2000.0,Virgo Cluster,Virgo,0.0007,216,14.2168714213933
IC 1574,4.92,J2000.0,[TSK2008] 355,Cetus,0.001204,360,-22.246889
