col0,col1,col2,col3,col4
2014 Finnish Badminton Championships,Finland,national championship,2015 Finnish Badminton Championships,Vantaa
2013 Finnish Badminton Championships,Finland,national championship,2014 Finnish Badminton Championships,Vantaa
2012 Finnish Badminton Championships,Finland,national championship,2013 Finnish Badminton Championships,Vantaa
2011 Finnish Badminton Championships,Finland,national championship,2012 Finnish Badminton Championships,Vantaa
1970 Finnish Badminton Championships,Finland,national championship,1971 Finnish Badminton Championships,Helsinki
1969 Finnish Badminton Championships,Finland,national championship,1970 Finnish Badminton Championships,Helsinki
1968 Finnish Badminton Championships,Finland,national championship,1969 Finnish Badminton Championships,Helsinki
1967 Finnish Badminton Championships,Finland,national championship,1968 Finnish Badminton Championships,Helsinki
1966 Finnish Badminton Championships,Finland,national championship,1967 Finnish Badminton Championships,Helsinki
1965 Finnish Badminton Championships,Finland,national championship,1966 Finnish Badminton Championships,Helsinki
