col0,col1,col2,col3
The Caterpillar,220,1984-03-26,Andy Anderson
Dressing Up,171,1984-05-04,Andy Anderson
Give Me It,222,1984-05-04,Andy Anderson
Wailing Wall,317,1984-05-04,Andy Anderson
Bird Mad Girl,245,1984-05-04,Andy Anderson
Shake Dog Shake,295,1984-05-04,Andy Anderson
A Night Like This,256,1985-08-13,Lol Tolhurst
Close to Me,203,1985-08-13,Lol Tolhurst
The Baby Screams,224,1985-08-13,Lol Tolhurst
Push,271,1985-08-13,Lol Tolhurst
Six Different Ways,198,1985-08-13,Lol Tolhurst
The Blood,223,1985-08-13,Lol Tolhurst
Kyoto Song,256,1985-08-13,Lol Tolhurst
Inbetween Days,177,1985-07-15,Lol Tolhurst
