col0,col1,col2,col3,col4,col5,col6
V* BF Ori,29.80987,Herbig Ae/Be star,J2000.0,Orion,84.30525987429084,0.463
HD 145718,-7.4,Herbig Ae/Be star,J2000.0,Scorpius,243.2982993656245,-23.639
Parenago 2649,23.218634,Herbig Ae/Be star,J2000.0,Orion,84.5387670508762,-0.538
BD-13 4936,4,Herbig Ae/Be star,J2000.0,Serpens,274.7961182162989,-1.35
[S87b] IRS 44,-2.2,Herbig Ae/Be star,J2000.0,Carina,161.4097487906458,-6.042
Cl Trumpler 16 242,-44.8,Herbig Ae/Be star,J2000.0,Carina,161.3377804355572,-6.665
2MASS J10440112-5935352,-0.3,Herbig Ae/Be star,J2000.0,Carina,161.0046359372497,-7.141
V* AK Sco,-30,Herbig Ae/Be star,J2000.0,Scorpius,253.6868740669241,-29.268
HD 50138,34,Herbig Ae/Be star,J2000.0,Monoceros,102.8891624546473,-3.681
HD 144432,2,Herbig Ae/Be star,J2000.0,Scorpius,241.7414709445466,-24.4
