col0,col1,col2,col3,col4,col5
Rostock,Brockhaus and Efron Encyclopedic Dictionary,8,Kaliningrad,Rostock District,181.36
Leipzig,Small Brockhaus and Efron Encyclopedic Dictionary,113,São Paulo,Leipzig District,297.8
Osnabrück,New Encyclopedic Dictionary,63,Tver,Osnabrück,119.8
Jena,Jewish Encyclopedia of Brockhaus and Efron,158,Erlangen,Kreis Jena-Land,114.76
Gera,Jewish Encyclopedia of Brockhaus and Efron,194,Arnhem,Republic of Reuss,152.19
Wiesbaden,Brockhaus and Efron Encyclopedic Dictionary,117,Ljubljana,Hesse,203.93
Schwerin,Brockhaus and Efron Encyclopedic Dictionary,38,Tallinn,Mecklenburg-Vorpommern,130.52
Leipzig,Sytin Military Encyclopedia,113,São Paulo,Kreis Leipzig-Land,297.8
Kassel,Small Brockhaus and Efron Encyclopedic Dictionary,145,Florence,Landgraviate of Hesse,106.78
Osnabrück,New Encyclopedic Dictionary,63,Tver,Ems-Supérieur,119.8
Leipzig,Sytin Military Encyclopedia,113,São Paulo,Amtshauptmannschaft Leipzig,297.8
Kassel,Small Brockhaus and Efron Encyclopedic Dictionary,145,Montana,Landgraviate of Hesse-Kassel,106.78
Leipzig,Sytin Military Encyclopedia,113,Klaipėda,Leipzig District,297.8
Kassel,Jewish Encyclopedia of Brockhaus and Efron,175,Florence,Kassel,106.78
