col0,col1,col2,col3
Kullen lighthouse,Admiralty List of Lights and Fog Signals,Magnus Dahlander,candle
Svenska Högarna lighthouse,Admiralty List of Lights and Fog Signals,Gustaf von Heidenstam,submarine power cable
Pater Noster lighthouse,Admiralty List of Lights and Fog Signals,Gustaf von Heidenstam,submarine power cable
Svenska Högarna lighthouse,Admiralty List of Lights and Fog Signals,Gustaf von Heidenstam,photovoltaic system
Kapelludden lighthouse,Admiralty List of Lights and Fog Signals,Albert Theodor Gellerstedt,canola
Häradskär lighthouse,"NGA List of Lights, Radio Aids and Fog Signals",Gustaf von Heidenstam,canola
Svenska Högarna lighthouse,"NGA List of Lights, Radio Aids and Fog Signals",Gustaf von Heidenstam,canola
Sandhammaren lighthouse,"NGA List of Lights, Radio Aids and Fog Signals",Gustaf von Heidenstam,canola
Pater Noster lighthouse,"NGA List of Lights, Radio Aids and Fog Signals",Gustaf von Heidenstam,canola
Häradskär lighthouse,Admiralty List of Lights and Fog Signals,Gustaf von Heidenstam,canola
Svenska Högarna lighthouse,Admiralty List of Lights and Fog Signals,Gustaf von Heidenstam,canola
Sandhammaren lighthouse,Admiralty List of Lights and Fog Signals,Gustaf von Heidenstam,canola
Pater Noster lighthouse,Admiralty List of Lights and Fog Signals,Gustaf von Heidenstam,canola
Kullen lighthouse,Admiralty List of Lights and Fog Signals,Magnus Dahlander,canola
