col0,col1,col2,col3,col4
EuroBasket 1980 Women,1980-09-19,basketball,Soviet Union women's national basketball team,Socialist Federal Republic of Yugoslavia
EuroBasket 1991 Women,1991-06-12,basketball,Soviet Union women's national basketball team,Israel
EuroBasket 1960 Women,1960-06-03,basketball,Soviet Union women's national basketball team,Bulgaria
EuroBasket 1989 Women,1989-06-13,basketball,Soviet Union women's national basketball team,Bulgaria
EuroBasket 1966 Women,1966-10-01,basketball,Soviet Union women's national basketball team,Romania
EuroBasket Women 2017,2017-06-16,basketball,Czech Republic women's national basketball team,Czech Republic
EuroBasket 1956 Women,1956-06-02,basketball,Soviet Union women's national basketball team,Czech Republic
EuroBasket 1995 Women,1995-06-08,basketball,Ukraine women's national basketball team,Czech Republic
EuroBasket Women 2009,2009-06-07,basketball,France women's national basketball team,Latvia
EuroBasket 1952 Women,1952-05-18,basketball,Soviet Union women's national basketball team,Russia
EuroBasket Women 2013,2013-06-15,basketball,Spain women's national basketball team,France
EuroBasket 2001 Women,2001-09-14,basketball,France women's national basketball team,France
