col0,col1,col2,col3,col4,col5,col6
2MAXI J2157-061,0.176,12.86,0.0778,-6.1715685603076,-0.084,850.2
2MASX J21090996-0940147,0.0268,14.39,0.0141,-9.6707655971823,-0.111,111.51
2MASX J12104427+3820103,0.0229,15.92,0.0761,38.3361666382162,-0.13,98
2MASX J04344151+4014219,0.020674,15.2,0.2967,40.2393047430437,0.282,84.7
Mrk 464,0.05019,17.13,0.2262,38.5746346981536,-0.404,222.8
UGC 3374,0.02,14.62,0.0947,46.439340514775,-0.227,87.9
ESO 490-26,0.025855,9.868,0.0251,-25.895295521316,-0.361,106.8
2MASX J06100652-6243125,0.157,13.738,0.0712,-62.7201570675068,0.196,749.7
2MASS J09043696+5536026,0.03713,16.73,0.0967,55.6007507298396,-0.65,161.4
ESO 235-59,0.025,14.4,1.4602,-49.2193025866523,-1.964,104.85
Mrk 1310,0.01948,15.89,0.4484,-3.6780616783443,-1.573,86.1
UGC 3142,0.021655,10.354,0.5806,28.971907764798,-1.489,93
Mrk 885,0.025,14.56,0.4674,67.3783283513754,0.053,109.88
[VV2006] J114233.4+622423,0.72485,18.93,0.0284,62.4065151031682,-0.061,256
2MASX J04404770+2739466,0.038,11.926,0.0577,27.6630461496772,0.239,167.5
