col0,col1,col2,col3,col4
figure skating at the 2014 Winter Olympics – team trophy - men's singles free skating,ISU Judging System,figure skating at the 2014 Winter Olympics – team trophy,International Olympic Committee,Russia
figure skating at the 2014 Winter Olympics - ladies' singles free skating,ISU Judging System,figure skating at the 2014 Winter Olympics – ladies' singles,International Olympic Committee,Russia
figure skating at the 2014 Winter Olympics - men's singles free skating,ISU Judging System,figure skating at the 2014 Winter Olympics – Men's singles,International Olympic Committee,Russia
2019 British Figure Skating Championships - senior pair skating free skating,figure skating rules starting from the 2018-2019 season,2019 British Figure Skating Championships - senior pair skating,British Ice Skating,United Kingdom
2019 British Figure Skating Championships - senior ladies' singles free skating,figure skating rules starting from the 2018-2019 season,2019 British Figure Skating Championships - senior ladies' singles,British Ice Skating,United Kingdom
2019 British Figure Skating Championships - senior men's singles free skating,figure skating rules starting from the 2018-2019 season,2019 British Figure Skating Championships - senior men's singles,British Ice Skating,United Kingdom
2019-2020 French Figure Skating Championships - pair skating free skating,figure skating rules starting from the 2018-2019 season,2019-2020 French Figure Skating Championships - pair skating,French Federation of Ice Sports,France
2019-2020 French Figure Skating Championships - ladies' singles free skating,figure skating rules starting from the 2018-2019 season,2019-2020 French Figure Skating Championships - ladies' singles,French Federation of Ice Sports,France
2019-2020 French Figure Skating Championships - men's singles free skating,figure skating rules starting from the 2018-2019 season,2019-2020 French Figure Skating Championships - men's singles,French Federation of Ice Sports,France
2020 European Figure Skating Championships - pair skating free skating,figure skating rules starting from the 2018-2019 season,2020 European Figure Skating Championships - pair skating,International Skating Union,Austria
2020 European Figure Skating Championships - ladies' singles free skating,figure skating rules starting from the 2018-2019 season,2020 European Figure Skating Championships - ladies' singles,International Skating Union,Austria
