col0,col1,col2,col3,col4
Carbon County,Carbon County,Wyoming,Albany County,1868-01-01
Park County,Park County,Wyoming,Big Horn County,1911-01-01
Carbon County,Carbon County,Wyoming,Moffat County,1868-01-01
Teton County,Teton County,Wyoming,Fremont County,1922-01-01
Lincoln County,Lincoln County,Wyoming,Sublette County,1913-01-01
Teton County,Teton County,Wyoming,Sublette County,1922-01-01
Lincoln County,Lincoln County,Wyoming,Sublette County,1913-01-01
Teton County,Teton County,Wyoming,Sublette County,1922-01-01
Lincoln County,Lincoln County,Wyoming,Caribou County,1913-01-01
Teton County,Teton County,Wyoming,Bonneville County,1922-01-01
Platte County,Platte County,Wyoming,Niobrara County,1913-01-01
Teton County,Teton County,Wyoming,Lincoln County,1922-01-01
Platte County,Platte County,Wyoming,Converse County,1913-01-01
Teton County,Teton County,Wyoming,Fremont County,1922-01-01
