col0,col1,col2,col3,col4
"Republican Party presidential primaries in Indiana, 2012",Republican Party,2008 Indiana Republican primary,presidential election,United States of America
"Republican Party presidential primaries in Georgia, 2012",Republican Party,2008 Georgia Republican primary,presidential election,United States of America
"Republican Party presidential primaries in Connecticut, 2012",Republican Party,2008 Connecticut Republican primary,presidential election,United States of America
"Republican Party presidential primaries in Arkansas, 2012",Republican Party,2008 Arkansas Republican primary,presidential election,United States of America
"Republican Party presidential primaries in Arizona, 2012",Republican Party,2008 Arizona Republican primary,presidential election,United States of America
"Republican Party presidential primaries in Rhode Island, 2012",Republican Party,2008 Rhode Island Republican primary,presidential election,United States of America
"Republican Party presidential primaries in the District of Columbia, 2012",Republican Party,2008 District of Columbia Republican primary,presidential election,United States of America
"Republican Party presidential primaries in Massachusetts, 2012",Republican Party,2008 Massachusetts Republican presidential primary,presidential election,United States of America
"Republican Party presidential primaries in Virginia, 2012",Republican Party,2008 Virginia Republican primary,primary election,United States of America
"Republican Party presidential primaries in Wisconsin, 2012",Republican Party,2008 Wisconsin Republican primary,primary election,United States of America
"Republican Party presidential primaries in West Virginia, 2012",Republican Party,2008 West Virginia Republican caucuses and primary,primary election,United States of America
"Republican Party presidential primaries in Vermont, 2012",Republican Party,2008 Vermont Republican primary,primary election,United States of America
