col0,col1,col2,col3
Ikurriña,1936-10-19,Spain,25:14
flag of the Community of Madrid,1983-12-23,Spain,11:7
flag of Hawaii,1845-12-29,Kingdom of Hawaiʻi,2:1
flag of South Australia,1904-01-14,Australia,2:1
flag of the Sakha Republic,1992-10-14,Russia,2:1
flag of the Northwest Territories,1969-01-01,Canada,2:1
flag of Ontario,1965-05-21,Canada,2:1
flag of Alberta,1968-06-01,Canada,2:1
flag of Saskatchewan,1969-09-22,Canada,2:1
flag of Newfoundland and Labrador,1980-06-06,Canada,2:1
flag of Transcarpathian Oblast,2009-02-27,Ukraine,3:2
flag of Ingushetia,1994-06-15,Russia,3:2
