col0,col1,col2,col3,col4,col5,col6
Perth and Kinross,Scottish council area,Perth,5285.6035,Scotland,United Kingdom,151290
Clackmannanshire,Scottish council area,Alloa,158.972,Scotland,United Kingdom,51400
East Lothian,Scottish council area,Haddington,679.1799,Scotland,United Kingdom,105790
North Lanarkshire,Scottish council area,Motherwell,469.9094,Scotland,United Kingdom,340180
Midlothian,Scottish council area,Dalkeith,353.6819,Scotland,United Kingdom,91340
North Ayrshire,Scottish council area,Irvine,885.4139,Scotland,United Kingdom,135280
West Lothian,Scottish council area,Livingston,427.7419,Scotland,United Kingdom,182140
Angus,Scottish council area,Forfar,2181.6419,Scotland,United Kingdom,116040
Argyll and Bute,Scottish council area,Lochgilphead,6908.6739,Scotland,United Kingdom,86260
Fife,Scottish council area,Glenrothes,1325.025,Scotland,United Kingdom,371910
Aberdeenshire,Scottish council area,Aberdeen,6312.5814,Scotland,United Kingdom,261470
Dumfries and Galloway,Scottish council area,Dumfries,6426.8845,Scotland,United Kingdom,148790
Orkney Islands,Scottish council area,Kirkwall,988.7994,Scotland,United Kingdom,22190
