col0,col1,col2,col3,col4
Mimikyu,yellow,7,fairy-type Pokémon,Pokémon universe
Arceus,gray,320,dark-type Pokémon,Pokémon universe
Dhelmise,green,210,ghost-type Pokémon,Pokémon universe
Palossand,brown,250,ghost-type Pokémon,Pokémon universe
Sandygast,brown,70,ghost-type Pokémon,Pokémon universe
Mimikyu,yellow,7,ghost-type Pokémon,Pokémon universe
Trevenant,brown,71,ghost-type Pokémon,Pokémon universe
Pumpkaboo,brown,5,ghost-type Pokémon,Pokémon universe
Phantump,brown,7,ghost-type Pokémon,Pokémon universe
Honedge,brown,2,ghost-type Pokémon,Pokémon universe
Doublade,brown,45,ghost-type Pokémon,Pokémon universe
Aegislash,brown,53,ghost-type Pokémon,Pokémon universe
Lampent,black,13,ghost-type Pokémon,Pokémon universe
Jellicent,white,135,ghost-type Pokémon,Pokémon universe
