col0,col1,col2,col3
Opava,Katowice,Komárovské Chaloupky,Small Brockhaus and Efron Encyclopedic Dictionary
Ústí nad Labem,Vladimir,Budov,Small Brockhaus and Efron Encyclopedic Dictionary
Opava,Katowice,Komárovské Chaloupky,Jewish Encyclopedia of Brockhaus and Efron
Přibyslav,Mook en Middelaar,Keřkov,Ottův slovník naučný
Opava,Katowice,Komárovské Chaloupky,Nordisk familjebok
Ústí nad Labem,Vladimir,Severní Terasa,Brockhaus and Efron Encyclopedic Dictionary
Opava,Katowice,Komárovské Chaloupky,Brockhaus and Efron Encyclopedic Dictionary
Ústí nad Labem,Vladimir,Budov,Brockhaus and Efron Encyclopedic Dictionary
Jihlava,Semiluki,Královský vršek,Vlastenský slovník historický
Slavkov u Brna,Darney,Špitálka,Brockhaus and Efron Encyclopedic Dictionary
Znojmo,Trento,Starý Šaldorf,Brockhaus and Efron Encyclopedic Dictionary
Jihlava,Semiluki,Královský vršek,Brockhaus and Efron Encyclopedic Dictionary
Znojmo,Trento,Znojmo-Hradiště,Brockhaus and Efron Encyclopedic Dictionary
Bílina,Alès,Jenišův Újezd,Svensk uppslagsbok
Boskovice,Rawa Mazowiecka,Horní Předměstí,Brockhaus and Efron Encyclopedic Dictionary
