col0,col1,col2,col3,col4,col5
Puteri Indonesia 2019,Puteri Indonesia,Frederika Alexis Cull,Indonesia,beauty pageant edition,Frederika Alexis Cull
Señorita Panamá 2019,Señorita Panamá,Carmen Jaramillo,Panama,beauty pageant edition,Mehr Eliezer
Miss Russia 2019,Miss Russia,Anastasia Konareva,Russia,beauty pageant edition,Alina Sanko
Puteri Indonesia 2019,Puteri Indonesia,Anastasia Praditha,Indonesia,beauty pageant edition,Frederika Alexis Cull
Miss Brasil 2016,Miss Brasil,Raíssa Santana,Brazil,beauty pageant edition,Raíssa Santana
Miss Rio de Janeiro 2015,Miss Rio de Janeiro,Isadora Meira,Brazil,beauty pageant edition,Nathalia Kaur
Miss Colombia 2017,Miss Colombia,Vanessa Pulgarin Monsalve,Colombia,beauty pageant edition,Laura Barjum
Miss Brazil 1997,Miss Brasil,Jana Ina,Brazil,beauty pageant edition,Nayla Micherif
Miss Sergipe 2015,Miss Sergipe,Pryscilla Felisberto,Brazil,beauty pageant edition,Isabelle Mitidieri
Reinado Internacional del Café 2011,Reinado Internacional del Café,Angela Ruiz,Colombia,beauty pageant edition,Sofinel Báez
Miss Rio Grande do Sul 2006,Miss Rio Grande do Sul,Francine Piaia,Brazil,beauty pageant edition,Rafaela Zanella
Miss Rio Grande do Sul 2002,Miss Rio Grande do Sul,Francine Piaia,Brazil,beauty pageant edition,Joseane Oliveira
Miss Brasil 2013,Miss Brasil,Jakelyne Oliveira,Brazil,beauty pageant edition,Jakelyne Oliveira
Miss São Paulo 2015,Miss São Paulo,Jessica Voltolini,Brazil,beauty pageant edition,Jessica Voltolini
