col0,col1,col2,col3,col4
1959 Monaco Grand Prix,Stirling Moss,auto racing,1959-05-10,100
1929 Monaco Grand Prix,Philippe Étancelin,auto racing,1929-04-14,100
1952 Monaco Grand Prix,Pierre Levegh,auto racing,1952-06-02,100
1958 Monaco Grand Prix,Tony Brooks,auto racing,1958-05-18,100
1980 Monaco Grand Prix,Didier Pironi,auto racing,1980-05-18,76
1977 Monaco Grand Prix,John Watson,auto racing,1977-05-22,76
2004 Monaco Grand Prix,Jarno Trulli,auto racing,2004-05-23,77
1981 Monaco Grand Prix,Nelson Piquet,auto racing,1981-05-31,76
2018 Monaco Grand Prix,Daniel Ricciardo,auto racing,2018-05-27,78
2016 Monaco Grand Prix,Daniel Ricciardo,auto racing,2016-05-29,78
2010 Monaco Grand Prix,Mark Webber,auto racing,2010-05-16,78
