col0,col1,col2,col3,col4,col5
Cerca romana e árabe,National Monument of Portugal,Portugal,Lusitania,Roman archaeological site,"União das Freguesias de Évora (São Mamede, Sé, São Pedro e Santo Antão)"
Galerias Romanas da Rua da Prata,Included in protected site,Portugal,Lusitania,Roman archaeological site,Santa Maria Maior
Fábrica romana de salga,Immovable Cultural Heritage of Public Interest,Portugal,Lusitania,Roman archaeological site,"Parish of Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)"
Troço de Via Romana em Alqueidão da Serra,Immovable Cultural Heritage of Public Interest,Portugal,Lusitania,Roman archaeological site,Alqueidão da Serra
Roman villa of Frielas,Site of Public Interest,Portugal,Lusitania,Roman archaeological site,Santo António dos Cavaleiros e Frielas
Monte Molião,Immovable Cultural Heritage of Public Interest,Portugal,Lusitania,Roman archaeological site,São Gonçalo de Lagos
Estação arqueológica romana da Praia da Luz,Immovable Cultural Heritage of Public Interest,Portugal,Lusitania,Roman archaeological site,Luz
Cruzeiro de Campo do Gerês,National Monument of Portugal,Portugal,Gallaecia,milliarium,Campo do Gerês
Ponte Romana de Monforte,Immovable Cultural Heritage of Public Interest,Portugal,Lusitania,Roman bridge,Monforte
Ponte romana sobre a Ribeira de Odivelas,National Monument of Portugal,Portugal,Lusitania,Roman bridge,Vila Ruiva
Ponte Velha sobre o rio Tua,National Monument of Portugal,Portugal,Gallaecia,Roman bridge,Mirandela
