col0,col1,col2,col3,col4,col5,col6
Platja de Son Bou,Mediterranean Sea,golden sand beach,Blue Flag beach,2300,Alaior,40
La Fosca,Mediterranean Sea,golden sand beach,Blue Flag beach,300,Palamós,37
La Llosa,Mediterranean Sea,golden sand beach,Blue Flag beach,1100,Cambrils,30
L'Esquirol,Mediterranean Sea,golden sand beach,Blue Flag beach,750,Cambrils,30
Prat d'En Fores i Regueral,Mediterranean Sea,golden sand beach,Blue Flag beach,830,Cambrils,80
El Cavet,Mediterranean Sea,golden sand beach,Blue Flag beach,590,Cambrils,30
Vilafortuny,Mediterranean Sea,golden sand beach,Blue Flag beach,1760,Cambrils,40
Platja del Canadell,Mediterranean Sea,golden sand beach,Blue Flag beach,210,Palafrugell,27
Platja de Fenals,Mediterranean Sea,golden sand beach,Blue Flag beach,726,Lloret de Mar,45
Cabo Roig,Mediterranean Sea,golden sand beach,Blue Flag beach,287,Alicante Province,43
Platja de Santa Cristina,Mediterranean Sea,golden sand beach,Blue Flag beach,450,Lloret de Mar,40
Platja de Canyelles,Mediterranean Sea,golden sand beach,Blue Flag beach,450,Lloret de Mar,45
La Boadella,Mediterranean Sea,golden sand beach,Blue Flag beach,250,Lloret de Mar,40
Playa del Arenal,Mediterranean Sea,golden sand beach,Blue Flag beach,480,Alicante Province,80
