col0,col1,col2,col3,col4,col5,col6
2013 Malaysia Super Series,2013-01-20,badminton,Malaysia Open Badminton Championships,2012 Malaysia Super Series,2013-01-01,2013-01-15
1961 Malaysia Open Badminton Championships,1961-06-19,badminton,Malaysia Open Badminton Championships,1960 Malaysia Open Badminton Championships,1961-01-01,1961-06-17
1950 Malaysia Open Badminton Championships,1950-08-07,badminton,Malaysia Open Badminton Championships,1949 Malaysia Open Badminton Championships,1950-01-01,1950-08-05
1955 Malaysia Open Badminton Championships,1955-06-12,badminton,Malaysia Open Badminton Championships,1954 Malaysia Open Badminton Championships,1955-01-01,1955-06-09
1952 Malaysia Open Badminton Championships,1952-08-04,badminton,Malaysia Open Badminton Championships,1951 Malaysia Open Badminton Championships,1952-01-01,1952-08-01
1940 Malaysia Open Badminton Championships,1940-03-25,badminton,Malaysia Open Badminton Championships,1939 Malaysia Open Badminton Championships,1940-01-01,1940-03-22
2009 Malaysia Super Series,2009-01-11,badminton,Malaysia Open Badminton Championships,2008 Malaysia Super Series,2009-01-01,2009-01-06
2007 Malaysia Super Series,2007-01-21,badminton,Malaysia Open Badminton Championships,2006 Malaysia Open Badminton Championships,2007-01-01,2007-01-16
2008 Malaysia Super Series,2008-01-20,badminton,Malaysia Open Badminton Championships,2007 Malaysia Super Series,2008-01-01,2008-01-15
1954 Malaysia Open Badminton Championships,1954-08-22,badminton,Malaysia Open Badminton Championships,1953 Malaysia Open Badminton Championships,1954-01-01,1954-08-19
