col0,col1,col2,col3,col4
1985 Belgian International Badminton Championships,WikiProject Badminton/tournament focus list,1985-01-01,badminton,1984 Belgian International Badminton Championships
1984 Belgian International Badminton Championships,WikiProject Badminton/tournament focus list,1984-01-01,badminton,1981 Belgian International Badminton Championships
1977 Belgian International Badminton Championships,WikiProject Badminton/tournament focus list,1977-01-01,badminton,1975 Belgian International Badminton Championships
1975 Belgian International Badminton Championships,WikiProject Badminton/tournament focus list,1975-01-01,badminton,1974 Belgian International Badminton Championships
2017 Belgian International Badminton Championships,WikiProject Badminton/tournament focus list,2017-01-01,badminton,2016 Belgian International Badminton Championships
2016 Belgian International Badminton Championships,WikiProject Badminton/tournament focus list,2016-01-01,badminton,2015 Belgian International Badminton Championships
1981 Belgian International Badminton Championships,WikiProject Badminton/tournament focus list,1981-01-01,badminton,1980 Belgian International Badminton Championships
2015 Belgian International Badminton Championships,WikiProject Badminton/tournament focus list,2015-01-01,badminton,2014 Belgian International Badminton Championships
2014 Belgian International Badminton Championships,WikiProject Badminton/tournament focus list,2014-01-01,badminton,2013 Belgian International Badminton Championships
1971 Belgian International Badminton Championships,WikiProject Badminton/tournament focus list,1971-01-01,badminton,1970 Belgian International Badminton Championships
2011 Belgian International Badminton Championships,WikiProject Badminton/tournament focus list,2011-01-01,badminton,2010 Belgian International Badminton Championships
2010 Belgian International Badminton Championships,WikiProject Badminton/tournament focus list,2010-01-01,badminton,2009 Belgian International Badminton Championships
