col0,col1,col2,col3,col4,col5
Ivetofta socken,Scania,Bromölla Municipality,Ivetofta,socken,t1139460650
Lokrume socken,Gotland,Gotland Municipality,Lokrume parish,socken,t505862509
Locknevi socken,Småland,Vimmerby Municipality,Locknevi Rural Municipality,socken,t665446742
"Ljungby parish, Sunnerbo",Småland,Sunnerbo hundred,"Ljungby parish, Allbo-Sunnerbo provsti",socken,t665446640
Huddinge socken,Södermanland,Huddinge Municipality,Huddinge församling,socken,t982029796
Träkumla socken,Gotland,Gotland Municipality,Träkumla parish,socken,t346209932
Tensta socken,Uppland,Uppsala Municipality,Tensta parish,socken,t506056116
Sundre socken,Gotland,Gotland Municipality,Sundre parish,socken,t665621613
Styra socken,Östergötland,Motala Municipality,Styra,socken,t346210144
Garde socken,Gotland,Gotland Municipality,Garde parish,socken,t1139460754
Ganthem socken,Gotland,Gotland Municipality,Ganthem parish,socken,t823955309
Gammelgarn socken,Gotland,Gotland Municipality,Gammelgarn parish,socken,t505862146
Fårö socken,Gotland,Gotland Municipality,Fårö parish,socken,t665446723
Hållnäs socken,Uppland,Tierp Municipality,Hållnäs Municipality,socken,t1139460466
