col0,col1,col2,col3,col4
Monza,Stadio Brianteo,122728,big city,Province of Monza and Brianza
Brescia,Stadio Mario Rigamonti,197008,big city,Province of Brescia
Novara,Stadio Silvio Piola (Novara),104284,big city,Province of Novara
Bari,AMTAB,325183,big city,Metropolitan City of Bari
Varese,Stadio Franco Ossola,80629,comune of Italy,Province of Varese
Pavia,Stadio Pietro Fortunati,72612,comune of Italy,Province of Pavia
Monza,Stadio Brianteo,122728,comune of Italy,Province of Monza and Brianza
Mantua,Stadio Danilo Martelli,49308,comune of Italy,Province of Mantua
Lodi,Dossenina Stadium,45212,comune of Italy,Province of Lodi
Lecco,Stadio Rigamonti-Ceppi,48177,comune of Italy,Province of Lecco
Cremona,Stadio Giovanni Zini,72095,comune of Italy,Province of Cremona
Brescia,Stadio Mario Rigamonti,197008,comune of Italy,Province of Brescia
Alessandria,Stadio Giuseppe Moccagatta,93861,comune of Italy,Province of Alessandria
