col0,col1,col2,col3,col4,col5
SDSS J131021.73+003241.7,horizontal branch star,Sagittarius Stream,-0.7,0.5449448344908,5355
Cl* NGC 5024 SAN 18,horizontal branch star,Messier 53,-1.92,18.0658868316204,8820
[GLS2013] 47 Tuc 85126,horizontal branch star,47 Tucanae,-0.89,-72.082125,5046
[GLS2013] 47 Tuc 79253,horizontal branch star,47 Tucanae,-0.88,-72.1110039470369,5191
[GLS2013] 47 Tuc 68436,horizontal branch star,47 Tucanae,-0.86,-72.0191639,5140
Cl* NGC 6205 SAN 2,horizontal branch star,Messier 13,-1.63,36.5427796612737,8897
GSC 02588-01616,horizontal branch star,Messier 13,-1.74,36.281254681485,8931
NGC 188 2076,horizontal branch star,NGC 188,0.04,85.3357592024097,4600
2MASS J00465966+8513157,horizontal branch star,NGC 188,0.04,85.2210563061841,4600
2MASS J18594152-3637190,horizontal branch star,NGC 6723,-1.31,-36.6219839847995,5532
[LML2012] 60940,horizontal branch star,NGC 6397,-2.19,-53.7943417,8787
[LML2012] 89014,horizontal branch star,NGC 6397,-2.23,-53.7085577201587,8820
[LML2012] 51874,horizontal branch star,NGC 6397,0.02,-53.6890901349354,10989
[LML2012] 12158,horizontal branch star,NGC 6397,-0.19,-53.4424453172334,10757
