col0,col1,col2,col3,col4,col5
flag of Masovian Voivodeship,solid flag,Masovian Voivodeship,flag of a country subdivision,red,eagle
flag of Gunma prefecture,solid flag,Gunma Prefecture,flag of a country subdivision,white,text
flag of Saitama prefecture,solid flag,Saitama Prefecture,flag of a country subdivision,red,field
flag of Chiba prefecture,solid flag,Chiba Prefecture,flag of a country subdivision,blue,text
flag of Kanagawa prefecture,solid flag,Kanagawa Prefecture,flag of a country subdivision,red,text
flag of Niigata prefecture,solid flag,Niigata Prefecture,flag of a country subdivision,red,text
flag of Nagano prefecture,solid flag,Nagano Prefecture,flag of a country subdivision,white,mountain
flag of Yamanashi prefecture,solid flag,Yamanashi Prefecture,flag of a country subdivision,purple,Mount Fuji
flag of Gunma prefecture,inscribed flag,Gunma Prefecture,flag of a country subdivision,purple,Mount Akagi
flag of Shiga prefecture,solid flag,Shiga Prefecture,flag of a country subdivision,blue,Lake Biwa
flag of Hyogo prefecture,solid flag,Hyōgo Prefecture,flag of a country subdivision,blue,text
