col0,col1,col2,col3,col4,col5
Halmstad Municipality,Halmstad,Eldsberga municipality,Halland,Ljungby Municipality,Olsztyn
Lund Municipality,Lund,Dalby Municipality,Malmö metropolitan area,Skurup Municipality,Greifswald
Södertälje Municipality,Södertälje,Hölö Municipality,Stockholm metropolitan area,Botkyrka Municipality,Pärnu City
Sollefteå Municipality,Sollefteå,Boteå Rural Municipality,Ångermanland,Örnsköldsvik Municipality,Hammel Municipality
Södertälje Municipality,Södertälje,Hölö Municipality,Stockholm metropolitan area,Botkyrka Municipality,Forssa
Sollefteå Municipality,Sollefteå,Boteå Rural Municipality,Ångermanland,Örnsköldsvik Municipality,Nykarleby
Södertälje Municipality,Södertälje,Järna Rural Municipality,Stockholm metropolitan area,Botkyrka Municipality,Struer Municipality
Sollefteå Municipality,Sollefteå,Boteå Rural Municipality,Ångermanland,Örnsköldsvik Municipality,Steinkjer
Kristianstad Municipality,Kristianstad,Tollarp municipality,Scania,Hörby Municipality,Køge
Gnesta Municipality,Gnesta,Nyköping Municipality,Södermanland,Nyköping Municipality,Saulkrasti Municipality
Örebro Municipality,Örebro,Örebro Town,Närke,Karlskoga Municipality,Kolding
Halmstad Municipality,Halmstad,Eldsberga municipality,Halland,Laholm Municipality,Stord
Jönköping Municipality,Jönköping,Huskvarna Town,Småland,Vaggeryd Municipality,Lääne-Viru County
Halmstad Municipality,Halmstad,Eldsberga municipality,Halland,Laholm Municipality,Olsztyn
Falköping Municipality,Falköping,Falköping Town,Västergötland,Vara Municipality,Fontanellato
