col0,col1,col2,col3
Hävringe upper light,sector light,reinforced concrete,upper light
Strandudden upper light,lighthouse,wood,upper light
Strandudden lower light,lighthouse,wood,lower light
Bro lighthouse,lighthouse,wood,warning system
Hävringe upper light,lighthouse,reinforced concrete,upper light
Spårö lighthouse,lighthouse,reinforced concrete,upper light
Karlskrona upper light,lighthouse,dimension stone,upper light
Skjutholmen upper light,lighthouse,galvanized iron,upper light
Skjutholmen lower light,lighthouse,galvanized iron,lower light
Limö upper light,lighthouse,steel,upper light
Unterfeuer Hollerwettern,lighthouse,concrete,lower light
Nordenham range front,lighthouse,steel,lower light
