col0,col1,col2,col3
2010 Uber Cup – Qualification America,Lima,Peru,2008 Uber Cup – Qualification America
2010 Uber Cup – Qualification Oceania,Invercargill,New Zealand,2008 Uber Cup – Qualification Oceania
2010 Uber Cup – Qualification Asia,Nakhon Ratchasima,Thailand,2008 Uber Cup – Qualification Asia
2012 Uber Cup – Qualification Oceania,Ballarat,Australia,2010 Uber Cup – Qualification Oceania
2008 Uber Cup – Qualification Oceania,Noumea,France,2006 Uber Cup – Qualification Oceania
2008 Uber Cup – Qualification Asia,Ho Chi Minh City,Vietnam,2006 Uber Cup – Qualification Asia
2008 Uber Cup – Qualification Africa,Beau Bassin-Rose Hill,Mauritius,2006 Uber Cup – Qualification Africa
2012 Thomas Cup – Qualification America,El Monte,United States of America,2010 Thomas Cup – Qualification America
2012 Thomas Cup – Qualification Africa,Addis Ababa,Ethiopia,2010 Thomas Cup – Qualification Africa
2010 Thomas Cup – Qualification Asia,Nakhon Ratchasima,Thailand,2008 Thomas Cup – Qualification Asia
2010 Thomas Cup – Qualification Africa,Kampala,Uganda,2008 Thomas Cup – Qualification Africa
