col0,col1,col2,col3
Sabugal e Aldeia de Santo António,2013-01-28,Sabugal,Quintas de São Bartolomeu
Gondemaria e Olival,2013-01-28,Ourém,Nossa Senhora da Piedade
Cadaval e Pêro Moniz,2013-01-28,Cadaval,Moita dos Ferreiros
Miragaia e Marteleira,2013-01-28,Lourinhã,Moita dos Ferreiros
Lourinhã e Atalaia,2013-01-28,Lourinhã,Moita dos Ferreiros
Miragaia e Marteleira,2013-01-28,Lourinhã,Vimeiro
Candemil e Gondar,2013-01-28,Vila Nova de Cerveira,Mentrestido
Cadaval e Pêro Moniz,2013-01-28,Cadaval,Vermelha
Sabugal e Aldeia de Santo António,2013-01-28,Sabugal,Malcata
Vila Nova de Cerveira e Lovelhe,2013-01-28,Vila Nova de Cerveira,Loivo
Candemil e Gondar,2013-01-28,Vila Nova de Cerveira,Loivo
Cascais e Estoril,2013-01-28,Cascais,São Domingos de Rana
