col0,col1,col2,col3
2012 Canadian Badminton Championships,Calgary,2012 Canadian Badminton Championships – Mixed doubles,2012-01-01
2007 Canadian Badminton Championships,Calgary,2007 Canadian Badminton Championships – Mixed doubles,2007-01-01
2004 Canadian Badminton Championships,Calgary,2004 Canadian Badminton Championships – Mixed doubles,2004-01-01
1998 Canadian Badminton Championships,Montreal,1998 Canadian Badminton Championships – Mixed doubles,1998-01-01
1968 Canadian Badminton Championships,Victoria,1968 Canadian Badminton Championships – Mixed doubles,1968-01-01
1940 Canadian Badminton Championships,Winnipeg,1940 Canadian Badminton Championships – Mixed doubles,1940-01-01
1935 Canadian Badminton Championships,Ottawa,1935 Canadian Badminton Championships – Mixed doubles,1935-01-01
1934 Canadian Badminton Championships,Toronto,1934 Canadian Badminton Championships – Mixed doubles,1934-01-01
1933 Canadian Badminton Championships,Montreal,1933 Canadian Badminton Championships – Mixed doubles,1933-01-01
1932 Canadian Badminton Championships,Winnipeg,1932 Canadian Badminton Championships – Mixed doubles,1932-01-01
1931 Canadian Badminton Championships,Quebec City,1931 Canadian Badminton Championships – Mixed doubles,1931-01-01
1930 Canadian Badminton Championships,Montreal,1930 Canadian Badminton Championships – Mixed doubles,1930-01-01
1929 Canadian Badminton Championships,Vancouver,1929 Canadian Badminton Championships – Mixed doubles,1929-01-01
1928 Canadian Badminton Championships,Toronto,1928 Canadian Badminton Championships – Mixed doubles,1928-01-01
