col0,col1,col2,col3,col4,col5
cobalt-66,27,isotope of cobalt,1,cobalt,567992.106
cobalt-64,27,isotope of cobalt,1,cobalt,555233.28
cobalt-63,27,isotope of cobalt,-1,cobalt,549221.085
cobalt-62,27,isotope of cobalt,1,cobalt,540722.584
cobalt-61,27,isotope of cobalt,-1,cobalt,534125.028
cobalt-58,27,isotope of cobalt,1,cobalt,506860.202
cobalt-57,27,isotope of cobalt,-1,cobalt,498287.274
cobalt-56,27,isotope of cobalt,1,cobalt,486910.816
cobalt-55,27,isotope of cobalt,-1,cobalt,476828.99
cobalt-54,27,isotope of cobalt,1,cobalt,462737.718
cobalt-53,27,isotope of cobalt,-1,cobalt,449315.874
