col0,col1,col2,col3
Handball at the 2016 Summer Olympics – Women's team rosters,handball at the 2016 Summer Olympics,2016-01-01,handball
Handball at the 2016 Summer Olympics – Men's team rosters,handball at the 2016 Summer Olympics,2016-01-01,handball
Water polo at the 2016 Summer Olympics – Women's team rosters,water polo at the 2016 Summer Olympics,2016-01-01,water polo
Water polo at the 2016 Summer Olympics – Men's team rosters,water polo at the 2016 Summer Olympics,2016-01-01,water polo
Basketball at the 2016 Summer Olympics – Men's team rosters,basketball at the 2016 Summer Olympics,2016-01-01,basketball
Basketball at the 2016 Summer Olympics – Women's team rosters,basketball at the 2016 Summer Olympics,2016-01-01,basketball
list of teams and cyclists in the 2016 Tour de France,2016 UCI World Tour,2016-01-01,road bicycle racing
list of Dutch football transfers summer 2016,2016–17 Eredivisie,2016-01-01,association football
Football at the 2016 Summer Olympics – Women's team squads,football at the 2016 Summer Olympics,2016-01-01,association football
Volleyball at the 2016 Summer Olympics – Women's team rosters,volleyball at the 2016 Summer Olympics,2016-01-01,volleyball
Volleyball at the 2016 Summer Olympics – Men's team rosters,volleyball at the 2016 Summer Olympics,2016-01-01,volleyball
list of teams and cyclists in the 2016 Giro d'Italia,2016 Giro d'Italia,2016-01-01,road bicycle racing
Volleyball at the 2016 Summer Olympics – Women's European qualification squads,volleyball at the 2016 Summer Olympics,2016-01-01,volleyball
Volleyball at the 2016 Summer Olympics – Men's European qualification squads,volleyball at the 2016 Summer Olympics,2016-01-01,volleyball
2016 European Men's Handball Championship squads,2016 European Men's Handball Championship,2016-01-01,handball
