col0,col1,col2,col3,col4
HD 25893,27.51,38.074542585,50 Persei,49.06
ESO 489-20,5782,-25.7976412808752,[CHM2007] LDC 438,0.4497
V830 Tauri,13.45,24.56201551491056,Taurus Molecular Cloud,7.6571
Theta1 Orionis E,34.3,-5.38607545167,Trapezium Cluster,2.557
Sigma Coronae Borealis AB,-14.69,33.858597137,Sigma Coronae Borealis,47.44
PGC 47885,13847,-30.1175588437885,Centaurus A/M83 Group,0.5035
NGC 4430,1448,6.2627708830745,[TSK2008] 1,0.1004
NGC 4235,2423,7.19157363632,[T2015] nest 120002,0.158
NGC 4430,1448,6.2627708830745,[T2015] nest 100002,0.1004
NGC 4719,7090,33.1591473459738,[CHM2007] LDC 918,0.0184
NGC 4430,1448,6.2627708830745,[CHM2007] LDC 904,0.1004
NGC 4235,2423,7.19157363632,[CHM2007] LDC 904,0.158
NGC 4430,1448,6.2627708830745,[CHM2007] HDC 720,0.1004
NGC 4235,2423,7.19157363632,[CHM2007] HDC 720,0.158
NGC 4430,1448,6.2627708830745,Virgo Cluster,0.1004
