col0,col1,col2,col3
1950 Monaco Grand Prix,1950 Formula One season,Circuit de Monaco,Monaco Grand Prix
2010 Monaco Grand Prix,2010 Formula One season,Circuit de Monaco,Monaco Grand Prix
2009 Monaco Grand Prix,2009 Formula One season,Circuit de Monaco,Monaco Grand Prix
2012 Monaco Grand Prix,2012 Formula One season,Circuit de Monaco,Monaco Grand Prix
1970 Monaco Grand Prix,1970 Formula One season,Circuit de Monaco,Monaco Grand Prix
1971 Monaco Grand Prix,1971 Formula One season,Circuit de Monaco,Monaco Grand Prix
1972 Monaco Grand Prix,1972 Formula One season,Circuit de Monaco,Monaco Grand Prix
1973 Monaco Grand Prix,1973 Formula One season,Circuit de Monaco,Monaco Grand Prix
1974 Monaco Grand Prix,1974 Formula One season,Circuit de Monaco,Monaco Grand Prix
1975 Monaco Grand Prix,1975 Formula One season,Circuit de Monaco,Monaco Grand Prix
1976 Monaco Grand Prix,1976 Formula One season,Circuit de Monaco,Monaco Grand Prix
1977 Monaco Grand Prix,1977 Formula One season,Circuit de Monaco,Monaco Grand Prix
