col0,col1,col2,col3,col4,col5
YZ Canis Minoris,Canis Minor,3242,167.0186,rotating variable star,116.1673859524798
Lalande 21185,Ursa Major,3563,392.64,rotating variable star,165.834141662
12 Ophiuchi,Ophiuchus,5223,100.8111,rotating variable star,249.0893720823765
GJ 3379,Orion,3214,192.0675,rotating variable star,90.0145994200541
9 Ceti,Cetus,5817,46.9258,rotating variable star,5.7157847162196
EK Draconis,Draco,5647,29.0274,rotating variable star,219.75087895229
CM Draconis,Draco,3023,67.34,eclipsing binary star,248.5847079709622
Gliese 174,Taurus,4393,75.5395,BY Draconis variable,70.3285639326502
YZ Canis Minoris,Canis Minor,3242,167.0186,BY Draconis variable,116.1673859524798
12 Ophiuchi,Ophiuchus,5223,100.8111,BY Draconis variable,249.0893720823765
9 Ceti,Cetus,5817,46.9258,BY Draconis variable,5.7157847162196
CM Draconis,Draco,3023,67.34,BY Draconis variable,248.5847079709622
VB 10,Aquila,2700,168.962,flare star,289.2400430343057
EZ Aquarii,Aquarius,2952,293.6,flare star,339.6399
