col0,col1,col2,col3,col4,col5,col6
Delta Tauri3,-34.54,J2000.0,6300,Taurus,17.927904968,0.13
53 Tau,-43.66,J2000.0,16000,Taurus,21.1423086106388,0
21 Persei,-30.384,J2000.0,1000,Perseus,31.9342215567654,-0.12
Alpha² Canum Venaticorum,-224.681,J2000.0,6000,Canes Venatici,38.31837614167,0.68
HD 153882,-1.655,J2000.0,3160,Hercules,14.9497189799423,0.61
Phi Herculis,-18.95,J2000.0,6000,Hercules,44.9349256147416,0.15
Omega Herculis,-59.086,J2000.0,3200,Hercules,14.0332653113565,0.47
Mu Leporis,-17.083,J2000.0,7000,Lepus,-16.2054593837172,-0.05
22 Eri,-4.588,J2000.0,5500,Eridanus,-5.2107135335599,0.3
AV Sculptoris,3.732,J2000.0,6000,Sculptor,-31.0357734931558,0.1
13 Comae Berenices,-24.708,J2000.0,6600,Coma Berenices,26.0985921042816,-0.13
21 Comae Berenices,-12.41,J2000.0,15500,Coma Berenices,24.5671683915466,-1.48
HD 224801,0.919,J2000.0,13000,Andromeda,45.2533339509215,0.69
GY Andromedae,-16.415,J2000.0,5000,Andromeda,45.3997085034723,0.86
