col0,col1,col2,col3
Altar,Sunn O))),drone metal,collaborative album
Gil e Jorge,Jorge Ben,samba-rock,double album
04092001,Merzbow,dark ambient,live album
Juntos e Ao Vivo,Caetano Veloso,samba,live album
Smegma Plays Merzbow Plays Smegma,Merzbow,noise,studio album
Satanstornade,Russell Haswell,noise,studio album
Partikel II,Merzbow,noise,studio album
Partikel,Merzbow,noise,studio album
Mer Mar,Merzbow,noise,studio album
Aerovivanda #1,Merzbow,noise,studio album
Together,John Farnham,pop music,studio album
Per un pugno di samba,Ennio Morricone,Música Popular Brasileira,studio album
Triumvirate,Dr. John,blues,studio album
Gil e Jorge,Jorge Ben,samba-rock,studio album
Double Jeu,France Gall,rock music,studio album
