col0,col1,col2,col3
GNU SASL,C,GNU/Linux,"GNU Lesser General Public License, version 2.1 or later"
strace,C,Linux,"GNU Lesser General Public License, version 2.1 or later"
Perl Audio Converter,Perl,GNU/Linux,"GNU General Public License, version 3.0 or later"
GNU SASL,C,GNU/Linux,"GNU General Public License, version 3.0 or later"
Perl Audio Converter,Perl,Berkeley Software Distribution,"GNU General Public License, version 3.0 or later"
Freetalk,C,Unix-like,"GNU General Public License, version 3.0 or later"
shred,C,Unix-like,"GNU General Public License, version 3.0 or later"
GNU MAC Changer,C,GNU/Linux,"GNU General Public License, version 2.0 or later"
lzop,ANSI C,cross-platform,"GNU General Public License, version 2.0 or later"
most,C,DOS,"GNU General Public License, version 2.0 or later"
