col0,col1,col2,col3
Evian Resort Golf Club,72,1904-01-01,Évian-les-Bains
Golf de Saint-Nom-la-Bretèche,72,1959-01-01,Saint-Nom-la-Bretèche
The Royal and Ancient Golf Club of St Andrews,72,1754-01-01,Fife
Golf de Fontainebleau,72,1909-01-01,Fontainebleau
Golf Club de Chamonix,72,1934-01-01,Chamonix-Mont-Blanc
TPC of Scottsdale,71,1986-01-01,Phoenix
Royal Golf Club des Fagnes,72,1930-01-01,Spa
Real Club de la Puerta de Hierro,72,1895-01-01,Madrid
Pebble Beach Golf Links,72,1919-01-01,California
Turnberry,70,1906-01-01,Kirkoswald
Prestwick Golf Club,71,1851-01-01,South Ayrshire
Turnberry,70,1906-01-01,South Ayrshire
Royal Troon Golf Club,71,1878-01-01,South Ayrshire
Loch Lomond Golf Club,71,1993-01-01,Argyll and Bute
