col0,col1,col2,col3
Lípy malolisté u Mukařova,Czech Republic,remarkable tree,tree
Buky Bedřicha Smetany,Czech Republic,Fagus sylvatica,tree
Tři smrky,Czech Republic,former entity,tree
Buky u Sedlečka,Czech Republic,grove,tree
Valdovské duby,Czech Republic,grove,tree
Buky v Kopanině,Czech Republic,grove,tree
Lípy u fary,Czech Republic,grove,tree
Buky u černé kapličky,Czech Republic,grove,tree
Břečťany v Lokti,Czech Republic,grove,tree
Kleny v Kostelní Bříze,Czech Republic,grove,tree
Javory v Kyšicích,Czech Republic,grove,tree
Tři smrky,Czech Republic,grove,tree
Kotelské lípy,Czech Republic,grove,tree
Mostov Alley,Czech Republic,avenue,tree
Modřínová alej u Šindelové,Czech Republic,avenue,tree
