col0,col1,col2,col3,col4,col5
WRAY 18-65,carbon star,4500,Vela,-49.5158554953482,0.4202
[M2003b] dc87,carbon star,4500,Vela,-47.9372045210527,0.0817
HE 1410-0125,carbon star,4742,Virgo,-1.664833185464,0.1804
DJM 108,carbon star,4500,Canis Major,-19.1157262658452,0.2369
DJM 114,carbon star,4500,Canis Major,-21.583050734538,0.3618
MC79 2-2,carbon star,4500,Canis Major,-23.5221832900062,0.1524
RAFGL 1047,carbon star,4500,Canis Major,-19.1664239705357,0.2769
V* V380 CMa,carbon star,4500,Canis Major,-18.8599057109003,0.2309
HE 1105-2736,carbon star,4675,Hydra,-27.8765028817405,0.2429
BD+21 64,carbon star,4383,Andromeda,22.4134368828842,1.2448
HE 0443-2523,carbon star,4603,Eridanus,-25.2966202973796,0.7183
CD-31 2049,carbon star,4750,Caelum,-31.5038245435999,0.8515
