col0,col1,col2,col3,col4
Subprefecture of  Sapopemba,284524,Office of the Subprefect of Sapopemba,East Zone of São Paulo,subprefecture of São Paulo
Subprefecture of  Casa Verde,309376,Office of the Subprefect of Casa Verde,Southeast Region,subprefecture of São Paulo
Subprefecture of  Cidade Tiradentes,211501,Office of the Subprefect of Cidade Tiradentes,Southeast Region,subprefecture of São Paulo
Subprefecture of  Cidade Ademar,410998,Office of the Subprefect of Cidade Ademar,Southeast Region,subprefecture of São Paulo
Subprefecture of  Ermelino Matarazzo,207509,Office of the Subprefect of Ermelino Matarazzo,Southeast Region,subprefecture of São Paulo
Subprefecture of  Campo Limpo,607105,Office of the Subprefect of Campo Limpo,Southeast Region,subprefecture of São Paulo
Subprefecture of  Capela do Socorro,594930,Office of the Subprefect of Capela do Socorro,Southeast Region,subprefecture of São Paulo
Subprefecture of  Freguesia do Ó,407245,Office of the Subprefect of Freguesia do Ó,Southeast Region,subprefecture of São Paulo
Subprefecture of  São Miguel Paulista,369496,Office of the Subprefect of São Miguel Paulista,Southeast Region,subprefecture of São Paulo
Subprefecture of  Parelheiros,139441,Office of the Subprefect of Parelheiros,South Zone of São Paulo,subprefecture of São Paulo
Subprefecture of  Aricanduva/Formosa/Carrão,267702,Office of the Subprefect of Aricanduva/Formosa/Carrão,Southeast Region,subprefecture of São Paulo
