col0,col1,col2,col3
Brda Municipality,Goriška Statistical Region,123,Prepotto
Tolmin Municipality,Goriška Statistical Region,194,Drenchia
Miren–Kostanjevica Municipality,Goriška Statistical Region,44,Savogna d'Isonzo
Brda Municipality,Goriška Statistical Region,123,Dolegna del Collio
Miren–Kostanjevica Municipality,Goriška Statistical Region,44,Doberdò del Lago
Brda Municipality,Goriška Statistical Region,123,Cormons
Kranjska Gora Municipality,Gorenjska Statistical Region,809,Tarvisio
Hrpelje–Kozina Municipality,Slovenia,497,San Dorligo della Valle
Destrnik Municipality,Podravska statistical region,309,Lenart v Slovenskih goricah
Sveti Jurij ob Ščavnici Municipality,Pomurska Statistical Region,207,Gornja Radgona
