col0,col1,col2,col3,col4,col5,col6,col7
HD 1461 b,2009-01-01,-8.053000667,Cetus,super-Earth,-143.83,4.674446833,doppler spectroscopy
GJ 3634 b,2011-02-07,-31.1439694,Hydra,super-Earth,-582.8,164.6463875,doppler spectroscopy
HD 40307 d,2008-06-16,-60.02346992995805,Pictor,super-Earth,-60.151,88.51767081413502,doppler spectroscopy
HD 40307 c,2008-06-16,-60.02346992995805,Pictor,super-Earth,-60.151,88.51767081413502,doppler spectroscopy
HD 40307 b,2008-06-16,-60.02346992995805,Pictor,super-Earth,-60.151,88.51767081413502,doppler spectroscopy
HD 156668 b,2010-01-01,29.22722772818806,Hercules,super-Earth,-72.627,259.41870740312964,doppler spectroscopy
Mu Arae c,2004-08-25,-51.83405306920083,Ara,super-Earth,-190.919,266.03626514261543,doppler spectroscopy
Gliese 876 d,2005-06-13,-14.263699611,Aquarius,super-Earth,-675.33,343.319723,doppler spectroscopy
HD 1461 c,2009-12-14,-8.053000667,Cetus,super-Earth,-143.83,4.674446833,doppler spectroscopy
HD 181433 b,2008-06-16,-66.468799,Pavo,super-Earth,-230.6,291.289866042,doppler spectroscopy
Gliese 667 Cc,2011-11-21,-34.9968444,Scorpius,super-Earth,-214.4,259.7451583,radial velocity
COROT-Exo-7b,2009-02-03,-1.06300716604667,Monoceros,super-Earth,-0.108,100.95612100444959,transit method
HD 69830 b,2006-05-18,-12.632169889,Puppis,super-Earth,-987.59,124.599779417,doppler spectroscopy
HD 85512 b,2011-08-17,-43.50278387524472,Vela,super-Earth,-472.01,147.77938346115084,doppler spectroscopy
