col0,col1,col2,col3
Mongol-Tatar yoke,system,Middle Ages,Mongol Empire
Metrocable,urban aerial tramway,Medellín Metro,Colombia
Mongol-Tatar yoke,historical period,Mongol Empire,Great Horde
e-TAG,system,toll,Australia
МС5,system,data transmission,Russia
Dfree,system,DVB-T,Italy
Metrocable,system,Medellín Metro,Colombia
Mongol-Tatar yoke,system,Mongol Empire,Mongol Empire
MoLaRi,system,civil defense,Hungary
TDX,system,public switched telephone network,South Korea
Pela,system,culture,Indonesia
93SNA,system,general economics,Japan
68SNA,system,general economics,Japan
