col0,col1,col2,col3,col4
Irmak-Zonguldak railway,railway line,120,Irmak,1435 mm track gauge
M102 railway,railway line,140,Zagreb Main Station,1435 mm track gauge
Łódź–Koluszki railway,railway line,150,Łódź Fabryczna railway station,1435 mm track gauge
Siping-Qiqihar Railway,railway line,140,Siping railway station,1435 mm track gauge
Lahti–Kouvola railway,railway line,140,Lahti railway station,1524 mm track gauge
Jyväskylä–Pieksämäki railway,railway line,140,Jyväskylä railway station,1524 mm track gauge
Österlen Line,railway line,140,Ystad railway station,1435 mm track gauge
Venice–Trieste railway,railway line,150,Trieste Centrale railway station,1435 mm track gauge
Taranto–Brindisi railway,railway line,140,Taranto railway station,1435 mm track gauge
Bari–Taranto railway,railway line,150,Bari,1435 mm track gauge
Rennes–Saint-Malo railway,railway line,150,Rennes railway station,1435 mm track gauge
