col0,col1,col2,col3,col4,col5
Semantic Scholar paper ID,The Semantic Web Revisited,Wikidata property for authority control for works,CiteSeerX article ID,single value constraint,Semantic Scholar
BioRxiv ID,TP53 copy number expansion is associated with the evolution of increased body size and an enhanced DNA damage response in elephants,Wikidata property for authority control for works,arXiv ID,single value constraint,bioRxiv
CiteSeerX article ID,The immune response in autism: a new frontier for autism research,Wikidata property for authority control for works,PubPeer article ID,format constraint,CiteSeerX
Fossilworks ID for journal article,"Cranial Anatomy of Wendiceratops pinhornensis gen. et sp. nov., a Centrosaurine Ceratopsid (Dinosauria: Ornithischia) from the Oldman Formation (Campanian), Alberta, Canada, and the Evolution of Ceratopsid Nasal Ornamentation",Wikidata property for items about scholarly articles,Fossilworks taxon ID,single value constraint,Fossilworks
ScienceOpen publication ID,Sex redefined,Wikidata property for items about scholarly articles,ScienceOpen author ID,type constraint,ScienceOpen
Fossilworks ID for journal article,"Cranial Anatomy of Wendiceratops pinhornensis gen. et sp. nov., a Centrosaurine Ceratopsid (Dinosauria: Ornithischia) from the Oldman Formation (Campanian), Alberta, Canada, and the Evolution of Ceratopsid Nasal Ornamentation",Wikidata property for authority control for works,Fossilworks taxon ID,single value constraint,Fossilworks
Academia.edu publication ID,What do Wikidata and Wikipedia have in common? An analysis of their use of external references,Wikidata property for items about scholarly articles,Academia.edu institutional ID,single value constraint,academia.edu
HAL article ID,An Elmo-Dock complex locally controls Rho GTPases and actin remodeling during cadherin-mediated adhesion,Wikidata property for items about scholarly articles,HAL author ID,single value constraint,Hyper Articles en Ligne
Fossilworks ID for journal article,"A new otter of giant size, Siamogale melilutra sp. nov. (Lutrinae: Mustelidae: Carnivora), from the latest Miocene Shuitangba site in north-eastern Yunnan, south-western China, and a total-evidence phylogeny of lutrines",Wikidata property for items about scholarly articles,Fossilworks taxon ID,distinct values constraint,Fossilworks
Academia.edu publication ID,What do Wikidata and Wikipedia have in common? An analysis of their use of external references,Wikidata property for a multi-source identifier,Academia.edu institutional ID,single value constraint,academia.edu
Fossilworks ID for journal article,"A new otter of giant size, Siamogale melilutra sp. nov. (Lutrinae: Mustelidae: Carnivora), from the latest Miocene Shuitangba site in north-eastern Yunnan, south-western China, and a total-evidence phylogeny of lutrines",Wikidata property for authority control for works,Fossilworks taxon ID,distinct values constraint,Fossilworks
