col0,col1,col2,col3
Kerek Mosque,Serbia,mosque,cultural heritage monument of Kosovo
Gazi Mehmet Pasha's Mosque,Kosovo,mosque,cultural heritage monument of Kosovo
Hadum Mosque,Serbia,mosque,Cultural Monument of Exceptional Importance
"Bajrakli Mosque, Peć",Kosovo,mosque,Cultural Monument of Exceptional Importance
Sinan Pasha Mosque,Kosovo,mosque,Cultural Monument of Exceptional Importance
Sultan Mehmet Fatih Mosque,Kosovo,mosque,Cultural Monument of Exceptional Importance
National Library of Kosovo,Kosovo,national library,cultural heritage monument of Kosovo
Sultan Mehmet Fatih Mosque,Kosovo,church building,Cultural Monument of Exceptional Importance
Terezije Bridge,Kosovo,bridge,Cultural Monument of Exceptional Importance
National Library of Kosovo,Kosovo,library,cultural heritage monument of Kosovo
Pestalozzischule Zwickau,Germany,school,Kulturdenkmal
Gdov Kremlin,Russia,cultural heritage site in Russia,cultural heritage site in Russia
