col0,col1,col2,col3
Benin Pendant Masks,1550-01-01,Benin Pendant Mask,Idia
equestrian statue of Joan of Arc,1874-01-01,Joan of Arc,equestrianism
Unique Forms of Continuity in Space,1913-01-01,unique forms of continuity in space,human body
equestrian statue of Joan of Arc,1874-01-01,Joan of Arc,flag
Balloon Dog,1994-01-01,Balloon Dog (Blue),balloon
equestrian statue of Joan of Arc,1874-01-01,Joan of Arc,woman
Balloon Dog,1994-01-01,Balloon Dog (Blue),dog
equestrian statue of Joan of Arc,1874-01-01,equestrian statue of Joan of Arc,equestrianism
Unique Forms of Continuity in Space,1913-01-01,Unique Forms of Continuity in Space,human body
equestrian statue of Joan of Arc,1874-01-01,equestrian statue of Joan of Arc,flag
Goslar Warrior,1973-01-01,Goslar Warrior,man
equestrian statue of Joan of Arc,1874-01-01,equestrian statue of Joan of Arc,woman
