col0,col1,col2,col3
Game Boy Advance,Nintendo Integrated Research & Development,2001-03-21,81510000
Nintendo 64,Nintendo Integrated Research & Development,1996-06-23,32900000
Super Nintendo Entertainment System,Nintendo Research & Development 2,1990-11-21,49100000
Nintendo Entertainment System,Nintendo Research & Development 2,1985-10-18,61910000
Game & Watch series,Nintendo Research & Development 1,1980-04-28,43400000
Game Boy,Nintendo Research & Development 1,1989-04-21,118690000
PlayStation 4,Sony Interactive Entertainment,2013-11-15,100000000
PlayStation Vita,Sony Interactive Entertainment,2012-06-17,15000000
PlayStation 3,Sony Interactive Entertainment,2006-11-11,87000000
PlayStation 2,Sony Interactive Entertainment,2001-03-03,153680238
Nintendo Switch,Nintendo,2017-03-03,32270000
