col0,col1,col2,col3,col4
Thomas Crossing State Forest,281,Australia,Queensland,state forest
Wiangaree State Forest,424,Australia,New South Wales,state forest
Wallingat State Forest,79,Australia,New South Wales,state forest
Paynesville State Forest,449,Australia,Western Australia,state forest
Mount Magnet State Forest,467,Australia,Western Australia,state forest
Pootatuck State Forest,335,United States of America,New Fairfield,state forest
Salmon River State Forest,129,United States of America,Connecticut,state forest
Pootatuck State Forest,335,United States of America,New Fairfield,forest
Pilot Mound State Forest,362,United States of America,Iowa,state forest
Pachaug State Forest,143,United States of America,Connecticut,state forest
