col0,col1,col2,col3
Opava,Brockhaus and Efron Encyclopedic Dictionary,UTC+02:00,Czech Republic
Jablonec nad Nisou,Brockhaus and Efron Encyclopedic Dictionary,UTC+02:00,Czech Republic
Chomutov,Brockhaus and Efron Encyclopedic Dictionary,UTC+02:00,Czech Republic
Teplice,Brockhaus and Efron Encyclopedic Dictionary,UTC+02:00,Czech Republic
Olomouc,Brockhaus and Efron Encyclopedic Dictionary,UTC+02:00,Czech Republic
Plzeň,Brockhaus and Efron Encyclopedic Dictionary,UTC+02:00,Czech Republic
Pardubice,Brockhaus and Efron Encyclopedic Dictionary,UTC+02:00,Czech Republic
České Budějovice,Brockhaus and Efron Encyclopedic Dictionary,UTC+02:00,Czech Republic
Brno,Brockhaus and Efron Encyclopedic Dictionary,UTC+02:00,Czech Republic
Ostrava,Brockhaus and Efron Encyclopedic Dictionary,UTC+02:00,Czech Republic
Kladno,EB-11 / Kladno,UTC+01:00,Czech Republic
Ústí nad Labem,Gebrian versus,UTC+01:00,Czech Republic
Olomouc,"Olomouc, královské hlavní město Moravy",UTC+01:00,Czech Republic
