col0,col1,col2,col3
Máchovo jezero,12,Elbe Basin,Robečský potok
Lac des Sapins,13,Loire basin,Rhins
Lai da Sontga Maria,86,Rhine basin,Rein da Medel
Lake Benmore,120,Waitaki River basin,Waitaki River
Topolnitsa Reservoir,70,Maritsa Basin,Topolnitsa
Lac du Chambon,40,Isère basin,Romanche
Žermanice Dam,28,Oder Basin,Lučina
Estany de Sant Maurici,25,Ebro Basin,riu Escrita
Tamasos Reservoir,t322356482,Pedieos River basin,Pedieos
Lac de la Ganguise,26,Garonne basin,Hers-Mort
Hostivař Reservoir,12,Vltava Basin,Botič
Lac de Mondély,23.7,Garonne basin,Lèze
Kannaviou Reservoir,t1237809636,Ezousa river basin,Ezousa river
Lake Wallenpaupack,60,Delaware River basin,Lackawaxen River
Songavatnet,53.6,Vest-vassdraget,Songa
