col0,col1,col2,col3,col4
Qui Nhơn,286,7,Bình Định,provincial city
Tuy Hòa,107,8,Phú Yên,provincial city
Phủ Lý,87.87,8,Hà Nam,provincial city
Cao Lãnh,107,4,Đồng Tháp,provincial city
Buôn Ma Thuột,377.18,536,Đắk Lắk,provincial city
Vinh,105,12,Nghệ An,provincial city
Long Xuyên,106.87,8,An Giang,provincial city
Pleiku,266.61,740,Gia Lai,provincial city
Tân An,81.94,5,Long An,provincial city
Da Lat,393.54,1500,Lâm Đồng,provincial city
Cà Mau,250.54,1,An Xuyên,provincial city
Phan Rang–Tháp Chàm,78.9,8,Ninh Thuận,provincial city
Sa Đéc City,60,6,Đồng Tháp,big city
Tuy Hòa,107,8,Phú Yên,big city
Buôn Ma Thuột,377.18,536,Đắk Lắk,big city
