col0,col1,col2,col3,col4,col5
Tervel,Tervel of Bulgaria,UTC+02:00,6729,201,municipality seat
"Saedinenie, Plovdiv Province",Bulgarian unification,UTC+02:00,5804,280,municipality seat
Isperih,Asparuh of Bulgaria,UTC+02:00,9006,241,municipality seat
Momchilgrad,Momchil,UTC+02:00,9320,452,municipality seat
Stamboliyski,Aleksandar Stamboliyski,UTC+02:00,11610,200,municipality seat
Pavlikeni,Paulicianism,UTC+02:00,10784,144,municipality seat
"Levski, Pleven Province",Vasil Levski,UTC+02:00,10811,51,municipality seat
Botevgrad,Hristo Botev,UTC+02:00,20052,395,municipality seat
General Toshevo,Stefan Toshev,UTC+02:00,6258,230,municipality seat
Sandanski,Yane Sandanski,UTC+02:00,28058,296,municipality seat
