col0,col1,col2,col3
1984 Dutch Grand Prix,Alain Prost,Dutch Grand Prix,1984-08-26
1983 Dutch Grand Prix,Nelson Piquet,Dutch Grand Prix,1983-08-28
1966 Dutch Grand Prix,Jack Brabham,Dutch Grand Prix,1966-07-24
1965 Dutch Grand Prix,Graham Hill,Dutch Grand Prix,1965-07-18
1964 Dutch Grand Prix,Dan Gurney,Dutch Grand Prix,1964-05-24
1963 Dutch Grand Prix,Jim Clark,Dutch Grand Prix,1963-06-23
1962 Dutch Grand Prix,John Surtees,Dutch Grand Prix,1962-05-20
1961 Dutch Grand Prix,Phil Hill,Dutch Grand Prix,1961-05-22
1960 Dutch Grand Prix,Stirling Moss,Dutch Grand Prix,1960-06-06
1958 Dutch Grand Prix,Stuart Lewis-Evans,Dutch Grand Prix,1958-05-26
1955 Dutch Grand Prix,Juan Manuel Fangio,Dutch Grand Prix,1955-06-19
