col0,col1,col2,col3
Killing Floor,English,Alexander J. Newall,Dalston
The Man Upstairs,English,Alexander J. Newall,Wandsworth
Alone,English,Alexander J. Newall,Wormshill
Cheating Death,English,Alexander J. Newall,Charlestown
Desecrated Host,English,Alexander J. Newall,Oxford Oratory
Thrown Away,English,Alexander J. Newall,Leytonstone
First Aid,English,Alexander J. Newall,St Thomas' Hospital
Strange Music,English,Alexander J. Newall,Bootle
A Father's Love,English,Alexander J. Newall,Dartford
Page Turner,English,Alexander J. Newall,Notting Hill
Do Not Open,English,Alexander J. Newall,Bournemouth
The Piper,English,Alexander J. Newall,Western Front of World War I
