col0,col1,col2,col3,col4
Vestry Hall,hall,Sheffield,Grade II listed building,United Kingdom
Oddfellows Hall,hall,Canterbury,Grade II listed building,United Kingdom
Victoria Hall,hall,South Tyneside,Grade II listed building,United Kingdom
Temperance Hall,hall,Ryde,Grade II listed building,United Kingdom
Drill Hall,hall,Manchester,Grade II listed building,United Kingdom
Oddfellows Hall,hall,Manchester,Grade II listed building,United Kingdom
Gospel Hall,hall,Tickhill,Grade II listed building,United Kingdom
Oddfellows Hall,hall,Launceston,Grade II listed building,United Kingdom
Commemoration Hall,hall,Huntingdon,Grade II listed building,United Kingdom
Temperance Hall,hall,Barnsley,Grade II listed building,United Kingdom
Tolbooth,hall,Kirkbymoorside,Grade II listed building,United Kingdom
Temperance Hall,hall,Caldbeck,Grade II listed building,United Kingdom
Oddfellows Hall,hall,Brough,Grade II listed building,United Kingdom
Temperance Hall,hall,Kirkby Stephen,Grade II listed building,United Kingdom
