col0,col1,col2,col3,col4
Scott Joplin House State Historic Site,United States of America,African-American museum,St. Louis,National Historic Landmark
John G. Neihardt State Historic Site,United States of America,Nebraska state park,Bancroft,place listed on the National Register of Historic Places
Philipse Manor Hall State Historic Site,United States of America,New York state park,Yonkers,National Historic Landmark
Lincoln-Herndon Law Offices State Historic Site,United States of America,Illinois state park,Springfield,NRHP contributing property
White Hall,United States of America,Kentucky state park,Richmond,place listed on the National Register of Historic Places
Fort Abercrombie State Historic Site,United States of America,Alaska state park,Alaska,place listed on the National Register of Historic Places
Musgrove Mill State Historic Site,United States of America,South Carolina state park,Union County,place listed on the National Register of Historic Places
Rose Hill Plantation State Historic Site,United States of America,South Carolina state park,South Carolina,place listed on the National Register of Historic Places
Redcliffe Plantation State Historic Site,United States of America,South Carolina state park,South Carolina,place listed on the National Register of Historic Places
Oconee Station State Historic Site,United States of America,South Carolina state park,South Carolina,place listed on the National Register of Historic Places
Jack London State Historic Park,United States of America,California state park,Sonoma County,National Historic Landmark
