col0,col1,col2,col3,col4
Amarante,56264,Tâmega e Sousa subregion,Gondar,Portugal
Vila Real,51850,Vila Real District,Guiães,Portugal
Amarante,56264,Tâmega e Sousa subregion,Rebordelo,Portugal
Santarém,62200,Santarém District,Almoster,Portugal
Vila Real,51850,Vila Real District,Parada de Cunhos,Portugal
Sines,14238,Alentejo Litoral Subregion,Porto Covo,Portugal
Amarante,56264,Tâmega e Sousa subregion,Candemil,Portugal
Aveiro,78450,Aveiro District,São Jacinto,Portugal
Évora,56596,Évora District,São Manços e São Vicente do Pigeiro,Portugal
Guimarães,158124,Ave Subregion,Conde e Gandarela,Portugal
Évora,56596,Évora District,Malagueira e Horta das Figueiras,Portugal
Leiria,126897,Leiria District,"Leiria, Pousos, Barreira e Cortes",Portugal
Guimarães,158124,Ave Subregion,Abação e Gémeos,Portugal
Évora,56596,Évora District,Nossa Senhora da Graça do Divor,Portugal
Angra do Heroísmo,35402,Azores,Altares,Portugal
