col0,col1,col2,col3,col4,col5
1956 Circuito de Getxo,1957 Circuito de Getxo,1956-01-01,1955 Circuito de Getxo,Circuito de Getxo,Spain
1955 Circuito de Getxo,1956 Circuito de Getxo,1955-01-01,1954 Circuito de Getxo,Circuito de Getxo,Spain
1954 Circuito de Getxo,1955 Circuito de Getxo,1954-01-01,1953 Circuito de Getxo,Circuito de Getxo,Spain
1953 Circuito de Getxo,1954 Circuito de Getxo,1953-01-01,1952 Circuito de Getxo,Circuito de Getxo,Spain
1952 Circuito de Getxo,1953 Circuito de Getxo,1952-01-01,1951 Circuito de Getxo,Circuito de Getxo,Spain
1951 Circuito de Getxo,1952 Circuito de Getxo,1951-01-01,1950 Circuito de Getxo,Circuito de Getxo,Spain
1950 Circuito de Getxo,1951 Circuito de Getxo,1950-01-01,1949 Circuito de Getxo,Circuito de Getxo,Spain
1949 Circuito de Getxo,1950 Circuito de Getxo,1949-01-01,1948 Circuito de Getxo,Circuito de Getxo,Spain
1948 Circuito de Getxo,1949 Circuito de Getxo,1948-01-01,1947 Circuito de Getxo,Circuito de Getxo,Spain
1947 Circuito de Getxo,1948 Circuito de Getxo,1947-01-01,1946 Circuito de Getxo,Circuito de Getxo,Spain
1946 Circuito de Getxo,1947 Circuito de Getxo,1946-01-01,1945 Circuito de Getxo,Circuito de Getxo,Spain
1940 Circuito de Getxo,1941 Circuito de Getxo,1940-01-01,1935 Circuito de Getxo,Circuito de Getxo,Spain
1935 Circuito de Getxo,1940 Circuito de Getxo,1935-01-01,1934 Circuito de Getxo,Circuito de Getxo,Spain
