col0,col1,col2,col3
GeoGebra,GNU General Public License,derivative,macOS
Maple,proprietary license,science,macOS
Mathematica,proprietary license,science,macOS
GeoGebra,GNU General Public License,derivative,Microsoft Windows
Maple,proprietary license,science,Microsoft Windows
Mathematica,proprietary license,science,Microsoft Windows
Maple,proprietary license,science,Linux
Mathematica,proprietary license,science,Linux
GeoGebra,GNU General Public License,integer factorization,GNU/Linux
Derive,commercial software,science,TI-92 series
JACAL,"GNU General Public License, version 3.0 or later",mathematics,cross-platform
GeoGebra,GNU General Public License,maximum,iOS
