col0,col1,col2,col3
Samsung Galaxy Note 8,2017-08-23,Samsung Galaxy Note 7,Samsung Galaxy Note 9
Redmi 4x,2017-03-01,Redmi 4,Redmi 5
Samsung Galaxy S8,2017-04-21,Samsung Galaxy S7,Samsung Galaxy S9
Redmi Note 4,2016-01-01,Xiaomi Redmi Note 3,Redmi Note 5
Xiaomi Mi 4c,2015-09-01,Xiaomi Mi 4,Xiaomi Mi 5c
Xiaomi Redmi Note 3,2015-11-24,Redmi Note 2 Prime,Redmi Note 4
Redmi 3,2016-01-12,Redmi 2,Redmi 4
Redmi Note 5A,2017-11-01,Redmi Note 5,Redmi Note 6 Pro
Redmi Note 5,2018-02-01,Redmi Note 4,Redmi Note 6 Pro
Moto G,2015-07-28,Moto G (2nd generation),Moto G4
Redmi 2,2015-01-01,Redmi 1S,Redmi 3
Redmi 1S,2014-02-01,Redmi 1,Redmi 2
Xiaomi Mi 3,2013-09-05,Xiaomi Mi 2,Xiaomi Mi 4
